"id","name","geom","status","route_type","region"
4476,Crescent Steel -IFI,"POLYGON ((67.8043424894729 25.1628450635154, 67.7917253782668 25.1602037241401, 67.791038732759 25.149327018235, 67.8109514524856 25.1506866594971, 67.8109085371413 25.1569796588601, 67.8077328016677 25.1614855577453, 67.8043424894729 25.1628450635154))",active,Intracity,Sindh
4477,PortQasim Wharf- IFI,"POLYGON ((67.3336903457642 24.7727628884206, 67.3366193180084 24.7747988523227, 67.3373596076966 24.7752274720475, 67.3399345283509 24.7729772019826, 67.3369089965821 24.7706099907514, 67.3336903457642 24.7727628884206))",active,Intracity,Sindh
1276,Mustaqeem - Sohail Weaving  (Scheme 33),"POLYGON ((67.0919502697755 25.0092255212241, 67.0953834973145 25.0092748218438, 67.0964134655762 24.994650719511, 67.0892036877442 24.995273057196, 67.089890333252 24.9874936096432, 67.0895470104981 24.9653972945707, 67.0816505871583 24.9632185696961, 67.0795906506348 24.9566821636702, 67.0871437512208 24.9423631092808, 67.0871437512208 24.9336463481348, 67.0984734020997 24.9183905326229, 67.0984734020997 24.9149654982764, 67.064141126709 24.8916104570201, 67.0593346081544 24.885693145035, 67.075470777588 24.8766609117552, 67.0830238781739 24.8713658473258, 67.0953834973145 24.8551677715433, 67.0995033703614 24.8461333076886, 67.1503151379395 24.8467563953422, 67.1829307995606 24.8529870992971, 67.1846474133301 24.849560250954, 67.1915138684083 24.8508063886075, 67.1918571911622 24.8483141007488, 67.1760643444825 24.8430178223577, 67.1606148205567 24.8411484935108, 67.1571815930176 24.8445755748277, 67.0967567883301 24.8311782628533, 67.0929802380372 24.8455102168974, 67.0813072644044 24.8638900760435, 67.0761574230958 24.8701199168423, 67.0541847668458 24.8825786564315, 67.0473183117676 24.8884961176335, 67.0394218884278 24.8909875954262, 67.0414818249512 24.8978389001488, 67.0287788830567 24.9000187810075, 67.0102394543458 24.9034442302907, 67.0102394543458 24.9158996079851, 67.027748914795 24.9137200076608, 67.0298088513184 24.9289764010298, 67.0662010632325 24.9663310219954, 67.0744408093262 24.9660197803077, 67.0737541638184 24.9632185696961, 67.0833672009278 24.9691321617606, 67.0830238781739 24.9912278059142, 67.0857704602051 24.9996293327483, 67.0909203015137 25.0012531245468, 67.0919502697755 25.0092255212241))",active,Intracity,Sindh
1277,Kandhkot+Kashmore Fence,"POLYGON ((69.237725715402 28.1543682212232, 69.1429686353239 28.1216715618408, 68.8779234693083 28.0001828603698, 68.7000822827848 27.9691069946049, 68.6238646314176 28.039886289452, 68.6375975415738 28.1047138109208, 68.6190581128629 28.1731340158578, 68.644463996652 28.2221516822906, 68.6767363355192 28.289892132787, 68.7611937329801 28.3189105712299, 69.3640684888395 28.492854748894, 69.5261168286832 28.5266440316526, 69.655206184152 28.5483599961818, 69.6970915601285 28.5549945369134, 69.7334837720426 28.5423282327975, 69.7533964917692 28.5151810239464, 69.776055793527 28.4856127803735, 69.8282408521207 28.3720904742472, 69.798028449777 28.2959382934594, 69.7238707349332 28.2269917130676, 69.5920347974332 28.2269917130677, 69.4656920239957 28.2148912246794, 69.3489622876676 28.2027893650104, 69.237725715402 28.1543682212232))",active,Intracity,Sindh
5269,Khuriakhas ST,"POLYGON ((74.2849349975586 31.0136604309082, 74.2682876586914 31.0117473602295, 74.2574768066406 31.0070400238037, 74.2487258911133 30.9960041046143, 74.2422027587891 30.9837894439697, 74.2408294677734 30.9756965637207, 74.2442626953125 30.966423034668, 74.2538757324219 30.9590625762939, 74.2610778808594 30.9549407958984, 74.2734375 30.9517021179199, 74.2842483520508 30.9509658813477, 74.2936859130859 30.955530166626, 74.3072357177734 30.9627437591553, 74.312385559082 30.9702491760254, 74.3137588500977 30.9796695709229, 74.3105010986328 30.9895305633545, 74.302604675293 31.0021839141846, 74.2972869873047 31.0082168579102, 74.2849349975586 31.0136604309082))",active,Intracity,Punjab
1278,Chunian ST,"POLYGON ((73.9637028511144 31.0290792138888, 73.9465367134191 31.026137215884, 73.9262806709386 31.016133743025, 73.913921051798 30.9990665714763, 73.9056813057042 30.9784641923542, 73.9087712104894 30.9619790860827, 73.9146076973058 30.9449022255978, 73.9352070625401 30.931061841269, 73.957866364298 30.9213429272788, 73.9939152534581 30.9231100760126, 74.0176045234776 30.9428410187685, 74.0323674018956 30.96374548362, 74.0330540474034 30.9819963447539, 74.0255009468175 31.0005379997183, 74.0138279731847 31.0134855891156, 73.9990650947667 31.0237835520569, 73.9784657295323 31.0279024255911, 73.9637028511144 31.0290792138888))",active,Intracity,Punjab
713,Zafarwal,"POLYGON ((74.815917097561 32.2577282457656, 74.8584891190454 32.2371122703898, 74.8983145584985 32.2344986435465, 74.9765921463891 32.2472756600265, 75.0061179032251 32.2687602251929, 75.0232840409204 32.2937223843077, 75.0397635331079 32.3482668916922, 75.0675726761743 32.3826304534775, 75.0699759354517 32.4052423767433, 75.0665427079126 32.435889882727, 75.0517798294946 32.4649338126536, 75.0413084855005 32.4773162817809, 75.0260306229517 32.4694235596467, 74.9830294480249 32.4456688096494, 74.9774933686182 32.4533101214392, 74.9665499558374 32.4571848518337, 74.9496413102075 32.4442925803781, 74.9099875321313 32.4514632286825, 74.8705054154321 32.4566778872391, 74.8200369706079 32.4543602984757, 74.7678519120141 32.4074163017305, 74.7637320389673 32.3401453239709, 74.7815848221704 32.298365748884, 74.815917097561 32.2577282457656))",active,Intracity,Punjab
4482,pallandari small,"POLYGON ((73.6850788179284 33.7358911965412, 73.6775257173424 33.7368904736119, 73.6708309236413 33.7323222548493, 73.6708309236413 33.7291814633633, 73.664479452694 33.7244700605981, 73.6605312410241 33.7180450036702, 73.6632778230553 33.7117622608205, 73.6641361299401 33.7037653778011, 73.6629345003014 33.6979100449049, 73.660702902401 33.6913401719864, 73.6677410188561 33.6904831950087, 73.6837055269127 33.6917686572706, 73.6914302888756 33.6960533926089, 73.6967517915612 33.692768447959, 73.7001850191002 33.6947679944405, 73.704648214901 33.6981956801587, 73.7073947969323 33.7023372846252, 73.7087680879479 33.7069070992156, 73.7106563630944 33.7130474047118, 73.7096263948327 33.719758399205, 73.7024166170006 33.7270399487143, 73.6984684053307 33.7331788143942, 73.6945201936608 33.7344636376788, 73.6897136751061 33.7351774200791, 73.6850788179284 33.7358911965412))",active,Intracity,Khyber Pakhtunkhwa
4516,IIL LANDHI-IFI,"POLYGON ((67.2300315867794 24.8389739559145, 67.2300530444515 24.8369341774855, 67.2327084313762 24.8369439139779, 67.2327406178844 24.8390907918473, 67.2315121661556 24.8390372420584, 67.2309274445904 24.8390275057307, 67.2300315867794 24.8389739559145))",active,Intracity,Sindh
4505,darya khan small,"POLYGON ((68.2972925741285 26.684318272158, 68.2931727010816 26.6872324257893, 68.2850197414373 26.688459415556, 68.27866827049 26.6864655504778, 68.2760933498357 26.6841648935874, 68.275235042951 26.6812506615382, 68.27866827049 26.6751151926887, 68.2795265773748 26.6729677006019, 68.28261648216 26.6717405441118, 68.2857063869451 26.6712803570242, 68.2891396144842 26.6708201680798, 68.2917145351385 26.6720473344722, 68.2944611171697 26.6732744876614, 68.2973793605779 26.6754219739715, 68.2982376674627 26.6781829683795, 68.2980660060857 26.6812506615382, 68.2972925741285 26.684318272158))",active,Intracity,Sindh
765,DIS_Uni Lever RAIWIND,"POLYGON ((74.1909137411244 31.2518113820948, 74.1908922834523 31.2538108641898, 74.193713967336 31.2538934107055, 74.1937354250081 31.2513069189134, 74.1912463350423 31.2517655219169, 74.1909137411244 31.2518113820948))",active,Intracity,Punjab
872,DIS_ASIFBROTHERS-HASILPUR,"POLYGON ((72.541341793619 29.6944239358515, 72.5418621421679 29.6945264549456, 72.5419828415736 29.6941839475632, 72.5414517641887 29.6940814281196, 72.541341793619 29.6944239358515))",active,Intracity,Punjab
4502,Poly Distribution from Arctic Associates Mardan,"POLYGON ((72.884173328344 33.6687510069841, 72.8843852228562 33.6685434041188, 72.8844549602906 33.6684608092911, 72.8844750768582 33.668437370204, 72.8842645234506 33.6683078970359, 72.8840378767888 33.6685300103684, 72.8839091307561 33.6686483217585, 72.884173328344 33.6687510069841))",active,Intracity,Islamabad
3475,Hafizabad+Kolo Tarar St,"POLYGON ((73.6852035522461 32.1051063537598, 73.7288055419922 32.089111328125, 73.7521514892578 32.0638008117676, 73.7251739501953 32.0307121276855, 73.6819152832031 32.0295486450195, 73.5634689331055 32.0525398254395, 73.471435546875 32.0491142272949, 73.5004272460938 32.1245994567871, 73.5043716430664 32.1459655761719, 73.5109024047852 32.1651496887207, 73.5357894897461 32.1652946472168, 73.5675888061523 32.1560707092285, 73.6852035522461 32.1051063537598))",active,Intracity,Punjab
4526,SAPT-IFI,"POLYGON ((66.9758473274944 24.8132332721915, 66.976563155122 24.8092085387482, 66.9782076714276 24.8082346676878, 66.9769923085644 24.8067411243071, 66.9789947399934 24.8065463468299, 66.9837866661785 24.7975215822571, 66.9862191075756 24.7934955587762, 66.9880069622834 24.7934955587762, 66.9912256131013 24.7931706363991, 66.9902960652783 24.7941446257832, 66.9895802376507 24.795053934037, 66.9914401898225 24.796482169099, 66.9839300045808 24.8087535474264, 66.9857182862418 24.8090457086222, 66.986648261018 24.8107667171235, 66.9873276103411 24.8146612963465, 66.984573732125 24.8147913993708, 66.9792093154049 24.813882234685, 66.9758473274944 24.8132332721915))",active,Intracity,Other
5083,Peshawer-Bannu,"POLYGON ((71.2792663574219 33.7448959350586, 71.3204650878906 34.039005279541, 71.3451919555664 34.1402244567871, 71.3863906860352 34.1981735229492, 71.4811706542969 34.2299690246582, 71.5690536499023 34.2322425842285, 71.6184997558594 34.2106666564941, 71.6748046875 34.147045135498, 71.7022933959961 34.0230712890625, 71.6259002685547 33.5368156433105, 71.4117584228516 33.2065200805664, 71.1323928833008 32.9683456420898, 70.9737396240234 32.8951568603516, 70.8681564331055 32.8888130187988, 70.7327270507813 32.8761253356934, 70.5885314941406 32.8657455444336, 70.4704513549805 32.9510650634766, 70.4635391235352 33.0650749206543, 70.5185241699219 33.1513481140137, 70.7876205444336 33.2226066589355, 71.1556701660156 33.4520683288574, 71.2792663574219 33.7448959350586))",active,Intracity,Khyber Pakhtunkhwa
4796,HYD-Sukkur St,"POLYGON ((68.7816162109375 27.7540435791016, 68.8351593017578 27.7619438171387, 68.898323059082 27.7658939361572, 68.9508438110352 27.7279090881348, 68.9728088378906 27.6874771118164, 68.9553527832031 27.6309185028076, 68.8581924438477 27.6239242553711, 68.8152694702148 27.6081085205078, 68.7603454589844 27.5751667022705, 68.7460098266602 27.5566787719727, 68.7206954956055 27.5263919830322, 68.7002639770508 27.4967002868652, 68.6897888183594 27.4805583953857, 68.6673126220703 27.45436668396, 68.5862731933594 27.3969192504883, 68.5657577514648 27.3791618347168, 68.5505676269531 27.3559131622314, 68.5344543457031 27.3058929443359, 68.5063018798828 27.2579879760742, 68.4664764404297 27.2375431060791, 68.4235610961914 27.1911392211914, 68.362434387207 27.0933666229248, 68.2450485229492 27.0469017028809, 68.2137985229492 26.9875717163086, 68.2103500366211 26.9113597869873, 68.1672439575195 26.8730850219727, 68.148193359375 26.8450603485107, 68.1083679199219 26.7952690124512, 68.083137512207 26.7468376159668, 68.0477752685547 26.7032928466797, 68.034553527832 26.6624927520752, 67.9833984375 26.5840759277344, 67.9803085327148 26.5515270233154, 67.9815139770508 26.5214252471924, 67.9942092895508 26.4997653961182, 67.9985046386719 26.4770259857178, 68.0225372314453 26.4398345947266, 68.0482864379883 26.4124736785889, 68.0647659301758 26.3841800689697, 68.1203842163086 26.3161888122559, 68.1877059936523 26.2241401672363, 68.2329940795898 26.1865577697754, 68.2860336303711 26.1668395996094, 68.3133316040039 26.0993385314941, 68.3703231811523 25.9984703063965, 68.3861236572266 25.9830360412598, 68.3943557739258 25.9305686950684, 68.4204559326172 25.8619842529297, 68.4628524780273 25.7983455657959, 68.5150299072266 25.7505798339844, 68.5160675048828 25.7179527282715, 68.5114364624023 25.6941318511963, 68.5038833618164 25.6648902893066, 68.5025024414063 25.6455497741699, 68.4954681396484 25.62744140625, 68.4496307373047 25.5952453613281, 68.4468841552734 25.5433712005615, 68.4307632446289 25.4947185516357, 68.4611511230469 25.4157333374023, 68.449592590332 25.3973178863525, 68.418701171875 25.3240928649902, 68.4090881347656 25.3020553588867, 68.3205261230469 25.3045387268066, 68.2439804077148 25.3420925140381, 68.2106781005859 25.4131355285645, 68.2357406616211 25.4562358856201, 68.2391738891602 25.4869251251221, 68.2879104614258 25.490650177002, 68.348991394043 25.4950160980225, 68.4111175537109 25.5015258789063, 68.4303436279297 25.577428817749, 68.432746887207 25.5997257232666, 68.47314453125 25.6246566772461, 68.4861907958984 25.6322402954102, 68.4862976074219 25.64430809021, 68.4983062744141 25.7024879455566, 68.5031127929688 25.7331123352051, 68.4708480834961 25.7696056365967, 68.4221038818359 25.8150520324707, 68.3984146118164 25.875617980957, 68.3774795532227 25.9361553192139, 68.3747329711914 25.9552974700928, 68.3723297119141 25.9707336425781, 68.3589401245117 25.9833889007568, 68.334228515625 26.0281352996826, 68.2926788330078 26.0980892181396, 68.2573165893555 26.1233711242676, 68.2322616577148 26.1591281890869, 68.1670379638672 26.2115077972412, 68.1364898681641 26.2527809143066, 68.1028518676758 26.2715625762939, 68.0839691162109 26.2851104736328, 68.0719528198242 26.2992706298828, 68.0657806396484 26.3420505523682, 68.0221862792969 26.4075736999512, 67.9768753051758 26.4690628051758, 67.9713821411133 26.4936504364014, 67.9689788818359 26.5074462890625, 67.965202331543 26.5163879394531, 67.9631423950195 26.525110244751, 67.9616012573242 26.5358619689941, 67.9706954956055 26.5993137359619, 67.9837341308594 26.6251010894775, 67.9765319824219 26.649040222168, 67.9775619506836 26.6901550292969, 68.0211563110352 26.6975173950195, 68.0506744384766 26.7309494018555, 68.0846557617188 26.7892017364502, 68.0970153808594 26.8170890808105, 68.0887756347656 26.8449726104736, 68.1076507568359 26.8624324798584, 68.1361465454102 26.867639541626, 68.1780242919922 26.9028587341309, 68.1811141967773 26.9230651855469, 68.1917572021484 26.9910106658936, 68.1958694458008 27.0463752746582, 68.2223052978516 27.0702266693115, 68.2840957641602 27.0855121612549, 68.3184204101563 27.0992679595947, 68.3805465698242 27.17626953125, 68.4035491943359 27.2010097503662, 68.4207077026367 27.2294063568115, 68.4546966552734 27.2550506591797, 68.4797515869141 27.2648181915283, 68.5075607299805 27.2974700927734, 68.5188827514648 27.330114364624, 68.5308990478516 27.3664073944092, 68.5439453125 27.3868350982666, 68.5738067626953 27.4075660705566, 68.5961227416992 27.4237194061279, 68.6294174194336 27.4444427490234, 68.6644287109375 27.4752159118652, 68.6826248168945 27.5008010864258, 68.6908645629883 27.5202922821045, 68.7073364257813 27.5385608673096, 68.7251892089844 27.5528697967529, 68.7481842041016 27.5802631378174, 68.7656936645508 27.5988273620605, 68.7924652099609 27.6222553253174, 68.7499008178711 27.6678791046143, 68.7420043945313 27.7147006988525, 68.7816162109375 27.7540435791016))",active,Intracity,Sindh
4797,Tando Allah Yar st,"POLYGON ((68.7708969116211 25.4804725646973, 68.7692642211914 25.4917068481445, 68.759651184082 25.5068130493164, 68.7398223876953 25.5121593475342, 68.7111434936523 25.5120391845703, 68.6857376098633 25.5120391845703, 68.6623229980469 25.4996852874756, 68.6555328369141 25.4705066680908, 68.658203125 25.4456005096436, 68.6621475219727 25.4345932006836, 68.6667861938477 25.4245166778564, 68.675537109375 25.4186248779297, 68.6861801147461 25.4170742034912, 68.7150192260742 25.4144382476807, 68.7381896972656 25.413818359375, 68.7618789672852 25.419864654541, 68.7687454223633 25.4307174682617, 68.770866394043 25.4432258605957, 68.7714920043945 25.4567604064941, 68.7716674804688 25.4710178375244, 68.7708969116211 25.4804725646973))",active,Intracity,Sindh
4798,Larkana ST,"POLYGON ((68.3074951171875 27.6303119659424, 68.26904296875 27.6555576324463, 68.2436370849609 27.6634654998779, 68.2161712646484 27.6640701293945, 68.1955718994141 27.6595096588135, 68.1342849731445 27.6457939147949, 68.0972137451172 27.5971183776855, 68.0876007080078 27.5386772155762, 68.1356582641602 27.4753322601318, 68.1694793701172 27.4631938934326, 68.2056884765625 27.457052230835, 68.2364273071289 27.4516143798828, 68.2660980224609 27.4643650054932, 68.2855224609375 27.4808654785156, 68.3033828735352 27.4909172058105, 68.315055847168 27.5323257446289, 68.3191757202148 27.5858917236328, 68.3074951171875 27.6303119659424))",active,Intracity,Sindh
4799,Marot St,"POLYGON ((72.1397094726563 29.0818996429443, 72.1630477905273 29.2647800445557, 72.2673950195313 29.3218650817871, 72.3236846923828 29.3283004760742, 72.4626998901367 29.3390636444092, 72.6208953857422 29.2845458984375, 72.6309051513672 29.0861377716064, 72.4238815307617 29.0326690673828, 72.2886352539063 29.0218620300293, 72.1397094726563 29.0818996429443))",active,Intracity,Punjab
4517,Sundar Multan Terminal-IFI,"POLYGON ((74.1241569855256 31.3511640637174, 74.1230572798295 31.3503715155699, 74.1246558764024 31.3493865475817, 74.1254337170167 31.3504219090036, 74.1241569855256 31.3511640637174))",active,Intracity,Punjab
4518,RIAZ TEXTILE MILL FRZ-IFI,"POLYGON ((73.8011841844257 31.5904558373343, 73.8010339807208 31.5890301463305, 73.8027130435642 31.5890986896664, 73.8028471540149 31.5905152406527, 73.8011841844257 31.5904558373343))",active,Intracity,Punjab
4519,Coal Tharparkar-IFI,"POLYGON ((70.3971833317556 24.7957762249594, 70.4016679852285 24.7902828970207, 70.4084915249624 24.7953281966865, 70.4031271069326 24.7992824772834, 70.399586591033 24.7973150923525, 70.3971833317556 24.7957762249594))",active,Intracity,Sindh
4520,LEPCL PQ-IFI,"POLYGON ((67.2705424110918 24.8156954045968, 67.2706711571245 24.8100471415667, 67.2798550407915 24.8103587765815, 67.2795117180376 24.8170976920766, 67.2745764534502 24.8157927861846, 67.2721731941729 24.8165718361315, 67.2705424110918 24.8156954045968))",active,Intracity,Sindh
4521,KUNDI WS-IFI,"POLYGON ((66.9199215425883 24.9612023265293, 66.920047606412 24.9606284501418, 66.9212921513949 24.9608545966648, 66.9212385072146 24.9609640222526, 66.9206913365755 24.9615062853965, 66.9204928531084 24.96141631365, 66.9200315131579 24.9613214784947, 66.9199215425883 24.9612023265293))",active,Intracity,Sindh
4522,IFI-02-IFI,"POLYGON ((67.3315426039581 24.7975232065904, 67.3303141522292 24.7962083549333, 67.3312153744582 24.7953804782197, 67.3325618433837 24.7967050783089, 67.3315426039581 24.7975232065904))",active,Intracity,Sindh
4523,ISL IIL SERVICE CENTER-IFI,"POLYGON ((67.3740852428636 24.8384649503702, 67.3742103411313 24.8363311087238, 67.3773753474415 24.8364122139464, 67.3772323325283 24.8385379731414, 67.3755425408489 24.8385055510184, 67.3740852428636 24.8384649503702))",active,Intracity,Sindh
4524,IIL LHR-IFI,"POLYGON ((74.4243810594839 31.6280100111641, 74.4232098460038 31.6275951310689, 74.4235495746893 31.6269061420155, 74.4247789382775 31.6273439092244, 74.4244212926191 31.6279985920518, 74.4243810594839 31.6280100111641))",active,Intracity,Punjab
4528,KPT1-IFI,"POLYGON ((66.989358792416 24.8418032530371, 66.9868697024502 24.8411801404436, 66.9838656283535 24.839622345235, 66.9816340304531 24.837519290603, 66.9782866336025 24.8318330751159, 66.9733084536709 24.8238096145785, 66.9721068240322 24.8189797081155, 66.9737376071133 24.8147728619657, 66.9793166018642 24.8218620943075, 66.9830073214687 24.8283277436788, 66.9860972262539 24.8324562347605, 66.9868697024502 24.836662480324, 66.9894446231045 24.8401675757882, 66.989358792416 24.8418032530371))",active,Intracity,Sindh
4529,ISL International Steel-IFI,"POLYGON ((67.2047866802105 24.8377297239388, 67.2039283733258 24.8375276928474, 67.2041107635388 24.8371796144104, 67.2046525697598 24.8372769791067, 67.2048859219441 24.8373013202689, 67.2048242311368 24.837571506847, 67.2047866802105 24.8377297239388))",active,Intracity,Sindh
4531,RIAZ TEXTILE MILL WEIGHBRIDGE-IFI,"POLYGON ((66.9616805447404 24.8726083314347, 66.961515588886 24.8726180651193, 66.9613747729127 24.8725937309064, 66.9613345397775 24.8725766969545, 66.9612849189107 24.8725243783732, 66.961248709089 24.8724927438714, 66.9612205458943 24.8724233912816, 66.9612339569394 24.8723698559225, 66.9614203704659 24.8721435471026, 66.9615933729474 24.8724270414189, 66.9616805447404 24.8726083314347))",active,Intracity,Sindh
4532,Power Cement Nooriabad-IFI,"POLYGON ((67.7036027100611 25.1610137905158, 67.7048901703883 25.1611691639717, 67.7050940182734 25.1611400314638, 67.7051101115275 25.1609992242442, 67.7050886538554 25.160314607515, 67.7042678978968 25.1602369202675, 67.7038467910815 25.160207787537, 67.7034471419383 25.1602660529911, 67.7034739640284 25.1604845481964, 67.7036027100611 25.1610137905158))",active,Intracity,Sindh
4535,IIL NOORIABAD-IFI,"POLYGON ((67.8118833181577 25.131834958496, 67.8137930509763 25.1308636377393, 67.8148230192379 25.1303585478931, 67.815751063557 25.1298437426314, 67.8154989359096 25.1293289351999, 67.8151126978115 25.1286101438359, 67.8146191713528 25.1277942133782, 67.8138896105008 25.1266188754016, 67.8135141012387 25.1267548654981, 67.8125163194851 25.1271045536223, 67.8119315979198 25.1273473920087, 67.8113039610104 25.1276096569237, 67.8104456541256 25.1280273369222, 67.8095605251508 25.1284887259582, 67.8092815754131 25.1286732810846, 67.8091152784542 25.1287995554841, 67.8090830919461 25.1290083936276, 67.8091796514706 25.1292997950917, 67.8093620416836 25.1296300492439, 67.8095390674786 25.1299894424538, 67.8097429153638 25.130368261179, 67.8098582503514 25.1306523744519, 67.8100245473103 25.1309656267817, 67.8101264712529 25.1311441074009, 67.8103034970478 25.1313055896412, 67.8105851289944 25.131718400413, 67.8107943412976 25.1319952256784, 67.8109660026746 25.1322866200171, 67.8118833181577 25.131834958496))",active,Intracity,Sindh
4539,New PAK KARACHI-IFI,"POLYGON ((73.1778401708998 31.6758697410029, 73.1837624884047 31.6763810524353, 73.193718848268 31.6774036668535, 73.2000703192153 31.677841926728, 73.202902731935 31.6780610558895, 73.2036752081313 31.6726557189591, 73.2044476843276 31.6667387056927, 73.2047910070815 31.6634513132262, 73.1998128271498 31.6630129854411, 73.1852216101088 31.6620632681455, 73.1762093878188 31.6612596536203, 73.1732911444106 31.6609674284332, 73.1726044989028 31.6654968155448, 73.1718320227065 31.6713408596984, 73.1714886999526 31.675358426755, 73.1778401708998 31.6758697410029))",active,Intracity,Punjab
4536,IIL Khurrianwala FSD-IFI,"POLYGON ((73.278492756659 31.4565671203076, 73.2784283836426 31.4570613315058, 73.2783881505074 31.4573725001815, 73.2784605701508 31.4576379079409, 73.2791472156586 31.4578026434132, 73.2799733360352 31.4580085623461, 73.2808745582642 31.4580497460784, 73.282440968329 31.4580039863749, 73.2826555450501 31.4573450441635, 73.2828379352631 31.4566677931705, 73.2830176432671 31.4559402004984, 73.2830471475663 31.4551393844195, 73.2829720457139 31.4544529651878, 73.2829666812958 31.4541532272121, 73.2829130371155 31.4539450117178, 73.2828808506074 31.4537551004788, 73.2827521045746 31.4535926459808, 73.2825858076157 31.453450784076, 73.2823873241486 31.4533455315563, 73.2823035051169 31.4533123541071, 73.2821284909787 31.453260871835, 73.2818964798989 31.4531350261619, 73.2817181129994 31.4530251970727, 73.2815075595917 31.4529062154141, 73.2808799226822 31.4525103715004, 73.2800645311417 31.4524806259365, 73.2796943862977 31.452540117055, 73.2790774782242 31.4527552000143, 73.2789326389374 31.4534370554933, 73.278675146872 31.4550753188374, 73.2785249431672 31.4561644277735, 73.278492756659 31.4565671203076))",active,Intracity,Punjab
4552,Moro+Allah Dino St,"POLYGON ((68.0244459314453 26.6848916626971, 67.9971517725097 26.6948607769461, 67.9890836877929 26.6986948194472, 67.9619611902343 26.6905664961819, 67.9547514124023 26.6790631612624, 67.9569830103027 26.6632633565679, 67.9657377405273 26.6459270732038, 67.9834188623535 26.6361071254925, 67.9920019312011 26.6293554217227, 68.0216771031226 26.6212221579432, 68.031118478855 26.6026515946485, 68.0695706272925 26.5587455535437, 68.060644235691 26.5243458553422, 68.0963498020972 26.4813317333637, 68.1433850193824 26.4794879112283, 68.196256723484 26.4905504006264, 68.1876736546363 26.5357111823558, 68.1760006810035 26.5624306235279, 68.155744638523 26.5826963901575, 68.0829602146949 26.616771636564, 68.0244459314453 26.6848916626971))",active,Intracity,Sindh
4551,Kotri,"POLYGON ((68.2962580826804 25.3901563630766, 68.3169432786033 25.3816266382278, 68.3280154374168 25.3703044365418, 68.3365985062644 25.3532415807419, 68.3402892258689 25.3430027113123, 68.3395167496726 25.3327629752305, 68.2926531937644 25.2948994609008, 68.2473345902488 25.2784468708268, 68.2188388016746 25.2686673873982, 68.2069941666648 25.2696764181795, 68.1993552353904 25.2714227977858, 68.1910296586082 25.2793782090967, 68.169743647866 25.3023489561023, 68.1642504838035 25.3209706907485, 68.1711169388816 25.3380380990042, 68.1958361771629 25.3507595101732, 68.2487078812644 25.3817817295123, 68.2655306962058 25.3889157132764, 68.2840701249168 25.3920173138697, 68.2962580826804 25.3901563630766))",active,Intracity,Sindh
5067,CC-Tank,"POLYGON ((70.701069 32.24656, 70.699806 32.269909, 70.693626 32.381893, 70.631828 32.445656, 70.603676 32.485051, 70.568657 32.517481, 70.4739 32.449133, 70.328331 32.407984, 70.155983 32.381893, 70.098304 32.367975, 70.101051 32.322727, 70.12783 32.165343, 70.068779 32.083931, 70.155983 32.036795, 70.298118 32.074622, 70.395622 32.085676, 70.509605 32.091494, 70.55251 32.110983, 70.592689 32.139764, 70.701069 32.24656))",active,Intracity,Khyber Pakhtunkhwa
4572,Pakistan Beverage Limited-PEPSI Cola,"POLYGON ((67.0145718029313 24.9120013813193, 67.0144967010788 24.9117727124745, 67.0145396164231 24.9114759288738, 67.0148722103409 24.9113105081963, 67.0164010694794 24.9112618550136, 67.0168516805939 24.9112521243748, 67.01686240943 24.9119235366538, 67.0165459087662 24.9120451689221, 67.0157036951355 24.9121230135108, 67.0151726177506 24.9120792259357, 67.0149043968491 24.9120889565093, 67.0145718029313 24.9120013813193))",active,Intracity,Sindh
4628,Fecto_IP,"POLYGON ((74.1678774605213 31.6488747478984, 74.167829180759 31.647477351703, 74.1691971073566 31.6475641187451, 74.1691756496845 31.6489432471718, 74.1684890041767 31.6489615136361, 74.1680222998081 31.6490117463947, 74.1678774605213 31.6488747478984))",active,Intracity,Punjab
4800,Pano Aqil Short,"POLYGON ((69.1437454223633 27.7673664093018, 69.0888214111328 27.7655429840088, 69.0579299926758 27.8074626922607, 69.046257019043 27.8469371795654, 69.0696029663086 27.8742580413818, 69.1252136230469 27.8942890167236, 69.159538269043 27.8821506500244, 69.1876831054688 27.8772945404053, 69.2041625976563 27.8517951965332, 69.1952362060547 27.8244686126709, 69.1760101318359 27.798957824707, 69.1437454223633 27.7673664093018))",active,Intracity,Sindh
4542,Coal Mine-IFI,"POLYGON ((70.3594880967448 24.7634039878649, 70.3610008626292 24.7601013150552, 70.3644126324961 24.76105607905, 70.3658851652453 24.7615821703603, 70.3656410842249 24.7634721837233, 70.3641658692667 24.7649140302491, 70.3613549142191 24.7648750616441, 70.3594880967448 24.7634039878649))",active,Intracity,Sindh
4543,Lucky Electric Coal Fired Power Plant-IFI,"POLYGON ((67.2786777266545 24.8179810545015, 67.2788762101216 24.8170948948827, 67.2799222716374 24.8173432149755, 67.2798203476948 24.8183851801354, 67.2786777266545 24.8179810545015))",active,Intracity,Sindh
4691,DT-AMMAR TRADERS,"POLYGON ((72.5373439722219 31.8375969938229, 72.5363354616323 31.8366217213811, 72.537172310845 31.8359745722959, 72.5382666521231 31.8370318839443, 72.5377784900823 31.8373736846877, 72.5373439722219 31.8375969938229))",active,Intracity,Punjab
